query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
Q03696	NGCA_CHICK Neuronal-glial cell adhesion molecule	1266	GlyAnas	A0A493T750	A0A493T750_ANAPP Receptor-type tyrosine-protein phosphatase F	1929	367.0	22.8	4.41e-36	324	1115	28	920
Q03696	NGCA_CHICK Neuronal-glial cell adhesion molecule	1266	GlyAnas	A0A8B9ZVF8	A0A8B9ZVF8_9AVES Brother of CDO	1367	344.0	22.6	2.05e-33	43	935	280	1058
Q9DD78	TLR21_CHICK Toll-like receptor 2 type-1	793	GlyAnas	A0A8B9R3J9	A0A8B9R3J9_ANAPL TIR domain-containing protein	706	2947.0	75.8	0.00e+00	28	793	8	706
Q9DD78	TLR21_CHICK Toll-like receptor 2 type-1	793	GlyAnas	A0A8B9TKI0	A0A8B9TKI0_ANAPL Slit homolog 2 protein	1508	179.0	23.1	1.74e-14	39	546	270	814
Q9DD78	TLR21_CHICK Toll-like receptor 2 type-1	793	GlyAnas	A0A493TUB1	A0A493TUB1_ANAPP Ig-like domain-containing protein	1406	167.0	31.2	4.29e-13	8	196	4	182
Q9DD78	TLR21_CHICK Toll-like receptor 2 type-1	793	GlyAnas	A0A493SVA0	A0A493SVA0_ANAPP Leucine-rich repeat and fibronectin type-III domain-containing protein 5	734	161.0	27.3	2.13e-12	49	220	37	207
Q9DD78	TLR21_CHICK Toll-like receptor 2 type-1	793	GlyAnas	A0A8B9THT8	A0A8B9THT8_ANAPL Immunoglobulin superfamily member 10	2596	156.0	21.7	8.09e-12	15	220	10	190
A0A8V0X4Q1	A0A8V0X4Q1_CHICK Pentraxin-related protein PTX3	433	GlyAnas	A0A493SYE0	A0A493SYE0_ANAPP Neuronal pentraxin 1	416	162.0	25.0	8.90e-13	2	366	5	361
A0A8V0X4Q1	A0A8V0X4Q1_CHICK Pentraxin-related protein PTX3	433	GlyAnas	A0A8B9TAA9	A0A8B9TAA9_ANAPL Spectrin repeat containing nuclear envelope protein 1	8359	92.0	24.0	1.17e-04	36	221	1565	1746
A0A8V0XWH7	A0A8V0XWH7_CHICK Thyroglobulin	2612	GlyAnas	A0A493SVU7	A0A493SVU7_ANAPP SPARC related modular calcium binding 1	492	172.0	27.8	3.72e-13	862	1050	125	305
A0A8V0XWH7	A0A8V0XWH7_CHICK Thyroglobulin	2612	GlyAnas	A0A8B9SPP5	A0A8B9SPP5_ANAPL SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	439	147.0	47.1	2.95e-10	139	200	322	389
A0A8V0XWH7	A0A8V0XWH7_CHICK Thyroglobulin	2612	GlyAnas	A0A8B9TXF5	A0A8B9TXF5_9AVES Signal peptide, CUB and EGF-like domain-containing protein 3	978	140.0	31.0	1.91e-09	1233	1375	573	695
A0A8V0XWH7	A0A8V0XWH7_CHICK Thyroglobulin	2612	GlyAnas	A0A493TQM9	A0A493TQM9_ANAPP Signal peptide, CUB and EGF-like domain-containing protein 2	963	106.0	41.1	1.67e-05	1301	1354	662	717
A0A8V0XWH7	A0A8V0XWH7_CHICK Thyroglobulin	2612	GlyAnas	A0A8B9SN47	A0A8B9SN47_ANAPL Signal peptide, CUB and EGF-like domain-containing protein 2	981	103.0	33.3	3.73e-05	1287	1353	613	680
A0A8V0XXK8	A0A8V0XXK8_CHICK Collagen alpha-1(XIV) chain	1861	GlyAnas	A0A8B9V4D6	A0A8B9V4D6_9AVES Collagen alpha-1(VII) chain	836	738.0	27.8	6.19e-79	151	952	25	816
A0A8V0XXK8	A0A8V0XXK8_CHICK Collagen alpha-1(XIV) chain	1861	GlyAnas	A0A8B9TVE4	A0A8B9TVE4_ANAPL Fibronectin	2448	561.0	23.8	2.07e-58	22	1104	810	1949
A0A8V0XXK8	A0A8V0XXK8_CHICK Collagen alpha-1(XIV) chain	1861	GlyAnas	A0A8B9UC52	A0A8B9UC52_9AVES Collagen type V alpha 1 chain	1879	515.0	40.3	4.47e-53	1446	1759	1093	1423
A0A8V0XXK8	A0A8V0XXK8_CHICK Collagen alpha-1(XIV) chain	1861	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	431.0	22.3	2.46e-43	45	905	970	1794
A0A8V0XXK8	A0A8V0XXK8_CHICK Collagen alpha-1(XIV) chain	1861	GlyAnas	A0A493T750	A0A493T750_ANAPP Receptor-type tyrosine-protein phosphatase F	1929	271.0	21.5	8.78e-25	302	1011	280	1019
A0A8V0YED5	A0A8V0YED5_CHICK Laminin subunit alpha-4	1788	GlyAnas	A0A493T9C8	A0A493T9C8_ANAPP Laminin subunit alpha 5	3191	2551.0	32.9	3.51e-289	67	1740	1321	3126
A0A8V0YED5	A0A8V0YED5_CHICK Laminin subunit alpha-4	1788	GlyAnas	A0A8B9SV12	A0A8B9SV12_ANAPL Laminin subunit alpha 5	3507	2058.0	30.2	5.15e-232	67	1786	1774	3505
A0A8V0YED5	A0A8V0YED5_CHICK Laminin subunit alpha-4	1788	GlyAnas	A0A8B9U691	A0A8B9U691_9AVES Laminin subunit alpha 3	1465	1790.0	29.2	6.14e-201	78	1787	14	1464
A0A8V0YED5	A0A8V0YED5_CHICK Laminin subunit alpha-4	1788	GlyAnas	A0A8B9U8F8	A0A8B9U8F8_9AVES Laminin subunit alpha-2	3075	1206.0	24.3	3.21e-133	67	1787	1350	3074
A0A8V0YED5	A0A8V0YED5_CHICK Laminin subunit alpha-4	1788	GlyAnas	A0A8B9TT34	A0A8B9TT34_ANAPL Laminin subunit gamma 1	1587	446.0	22.8	4.30e-45	24	800	652	1417
A0A8V0YSB2	A0A8V0YSB2_CHICK Multiple epidermal growth factor-like domains protein 6	1421	GlyAnas	A0A8B9SN47	A0A8B9SN47_ANAPL Signal peptide, CUB and EGF-like domain-containing protein 2	981	610.0	26.9	3.29e-64	115	743	37	755
A0A8V0YSB2	A0A8V0YSB2_CHICK Multiple epidermal growth factor-like domains protein 6	1421	GlyAnas	A0A8B9TXF5	A0A8B9TXF5_9AVES Signal peptide, CUB and EGF-like domain-containing protein 3	978	610.0	28.7	3.29e-64	117	866	38	794
A0A8V0YSB2	A0A8V0YSB2_CHICK Multiple epidermal growth factor-like domains protein 6	1421	GlyAnas	A0A493TQM9	A0A493TQM9_ANAPP Signal peptide, CUB and EGF-like domain-containing protein 2	963	588.0	27.7	1.17e-61	117	738	71	731
A0A8V0YSB2	A0A8V0YSB2_CHICK Multiple epidermal growth factor-like domains protein 6	1421	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	584.0	29.3	3.40e-61	490	1142	138	595
A0A8V0YSB2	A0A8V0YSB2_CHICK Multiple epidermal growth factor-like domains protein 6	1421	GlyAnas	A0A8B9VAE3	A0A8B9VAE3_9AVES Laminin subunit beta 2	1749	565.0	25.5	5.43e-59	348	1105	209	1159
A0A8V0ZWS1	A0A8V0ZWS1_CHICK Collagen type I alpha 1 chain	1375	GlyAnas	A0A8B9UC52	A0A8B9UC52_9AVES Collagen type V alpha 1 chain	1879	2985.0	46.7	0.00e+00	95	1375	510	1878
A0A8V0ZWS1	A0A8V0ZWS1_CHICK Collagen type I alpha 1 chain	1375	GlyAnas	A0A8B9U9X9	A0A8B9U9X9_9AVES Uncharacterized protein	1028	354.0	29.3	1.54e-34	402	1058	53	635
A0A8V0ZWS1	A0A8V0ZWS1_CHICK Collagen type I alpha 1 chain	1375	GlyAnas	A0A493SY54	A0A493SY54_ANAPP Palmitoyl-protein thioesterase 1	615	232.0	32.3	2.16e-20	707	1003	12	313
A0A8V0ZWS1	A0A8V0ZWS1_CHICK Collagen type I alpha 1 chain	1375	GlyAnas	A0A493U469	A0A493U469_ANAPP Glypican-1	946	160.0	29.6	4.82e-12	710	1003	88	381
A0A8V0ZWS1	A0A8V0ZWS1_CHICK Collagen type I alpha 1 chain	1375	GlyAnas	A0A8B9ZY54	A0A8B9ZY54_9AVES Ovocleidin-116	636	158.0	26.0	8.22e-12	130	647	82	626
A0A8V0ZZM1	A0A8V0ZZM1_CHICK Tubulin alpha chain-like 3	757	GlyAnas	A0A8B9SWD8	A0A8B9SWD8_ANAPL Tubulin epsilon 1	473	542.0	29.0	1.34e-56	386	756	70	454
A0A8V0ZZM1	A0A8V0ZZM1_CHICK Tubulin alpha chain-like 3	757	GlyAnas	A0A493SY54	A0A493SY54_ANAPP Palmitoyl-protein thioesterase 1	615	122.0	32.2	6.77e-08	229	361	246	385
A0A8V0ZZM1	A0A8V0ZZM1_CHICK Tubulin alpha chain-like 3	757	GlyAnas	A0A8B9U9X9	A0A8B9U9X9_9AVES Uncharacterized protein	1028	104.0	24.1	8.27e-06	117	356	25	280
A0A8V0ZZM1	A0A8V0ZZM1_CHICK Tubulin alpha chain-like 3	757	GlyAnas	A0A8B9ZFS7	A0A8B9ZFS7_ANAPL Beta-1,4-galactosyltransferase	421	98.0	36.3	4.10e-05	215	300	3	85
A0A8V0ZZM1	A0A8V0ZZM1_CHICK Tubulin alpha chain-like 3	757	GlyAnas	A0A493T126	A0A493T126_ANAPP Transmembrane protein 132A	1014	91.0	27.4	2.66e-04	157	300	873	975
A0A8V0Y2C0	A0A8V0Y2C0_CHICK Slit homolog 3 protein	1519	GlyAnas	A0A8B9TKI0	A0A8B9TKI0_ANAPL Slit homolog 2 protein	1508	5342.0	65.5	0.00e+00	48	1440	1	1448
A0A8V0Y2C0	A0A8V0Y2C0_CHICK Slit homolog 3 protein	1519	GlyAnas	A0A8B9VG14	A0A8B9VG14_9AVES Crumbs cell polarity complex component 1	1399	570.0	29.7	1.53e-59	915	1362	221	702
A0A8V0Y2C0	A0A8V0Y2C0_CHICK Slit homolog 3 protein	1519	GlyAnas	A0A493TUB1	A0A493TUB1_ANAPP Ig-like domain-containing protein	1406	321.0	36.6	1.14e-30	272	480	21	231
A0A8V0Y2C0	A0A8V0Y2C0_CHICK Slit homolog 3 protein	1519	GlyAnas	A0A8B9VTH6	A0A8B9VTH6_9AVES Cadherin EGF LAG seven-pass G-type receptor 1	2863	298.0	22.3	5.30e-28	913	1485	1156	1877
A0A8V0Y2C0	A0A8V0Y2C0_CHICK Slit homolog 3 protein	1519	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	268.0	24.0	1.60e-24	920	1513	163	590
A0A8V0Y9I2	A0A8V0Y9I2_CHICK Torsin-3A	405	GlyAnas	A0A493T607	A0A493T607_ANAPP Torsin family 1 member B	531	707.0	46.7	5.30e-76	114	401	231	517
A0A8V0Y9I2	A0A8V0Y9I2_CHICK Torsin-3A	405	GlyAnas	A0A493TT01	A0A493TT01_ANAPP Torsin	317	607.0	40.7	2.09e-64	112	403	22	316
A0A1D5PLF4	A0A1D5PLF4_CHICK Myelin protein zero like 2	213	GlyColumba	A0A2I0MDE8	A0A2I0MDE8_COLLI Hyaluronan and proteoglycan link protein 3	352	86.0	23.3	1.43e-04	24	140	49	166
A0A1D5PLF4	A0A1D5PLF4_CHICK Myelin protein zero like 2	213	GlyColumba	A0A2I0MSX2	A0A2I0MSX2_COLLI HERV-H LTR-associating 2, transcript variant X3	347	81.0	19.7	5.42e-04	37	168	221	336
A0A1D5PMF7	A0A1D5PMF7_CHICK Spondin-1	732	GlyColumba	A0A2I0MPF2	A0A2I0MPF2_COLLI Thrombospondin 1	997	253.0	32.8	2.12e-23	489	649	212	382
A0A1D5PT25	A0A1D5PT25_CHICK Bactericidal permeability-increasing protein	469	GlyColumba	A0A2I0M2C8	A0A2I0M2C8_COLLI Phospholipid transfer protein (Fragment)	584	369.0	24.3	4.80e-37	6	467	81	540
A0A1L1RTK2	A0A1L1RTK2_CHICK Torsin family 1 member B	410	GlyColumba	A0A2I0M3R8	A0A2I0M3R8_COLLI Torsin family 1, member B (Torsin B)	290	1310.0	89.7	3.22e-146	133	405	9	281
A0A1L1RTK2	A0A1L1RTK2_CHICK Torsin family 1 member B	410	GlyColumba	A0A2I0M3T2	A0A2I0M3T2_COLLI Torsin-1A	296	1030.0	69.0	9.46e-114	134	404	25	295
A0A1L1RTK2	A0A1L1RTK2_CHICK Torsin family 1 member B	410	GlyColumba	A0A2I0LHZ2	A0A2I0LHZ2_COLLI Torsin-2A	281	686.0	49.6	7.33e-74	142	399	20	277
A0A1L1RW56	A0A1L1RW56_CHICK Hexosyltransferase	760	GlyColumba	A0A2I0M0V8	A0A2I0M0V8_COLLI Beta-1,3-N-acetylglucosaminyltransferase	323	87.0	25.0	3.90e-04	180	297	139	273
A0A3Q2TZZ7	A0A3Q2TZZ7_CHICK Receptor-type tyrosine-protein phosphatase F	1904	GlyColumba	A0A2I0MC72	A0A2I0MC72_COLLI Receptor-type tyrosine-protein phosphatase F	1901	9830.0	98.5	0.00e+00	1	1904	1	1901
A0A3Q2TZZ7	A0A3Q2TZZ7_CHICK Receptor-type tyrosine-protein phosphatase F	1904	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	532.0	25.7	2.45e-55	31	823	339	1129
A0A3Q2TZZ7	A0A3Q2TZZ7_CHICK Receptor-type tyrosine-protein phosphatase F	1904	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	353.0	22.4	1.40e-34	245	1074	835	1635
A0A3Q2TZZ7	A0A3Q2TZZ7_CHICK Receptor-type tyrosine-protein phosphatase F	1904	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	349.0	23.9	4.07e-34	322	1107	564	1271
A0A3Q2TZZ7	A0A3Q2TZZ7_CHICK Receptor-type tyrosine-protein phosphatase F	1904	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	176.0	20.6	4.67e-14	435	991	1470	1995
A0A8V0XDR8	A0A8V0XDR8_CHICK Laminin subunit alpha 2	3137	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	1616.0	35.5	8.11e-181	30	1033	1	963
A0A8V0XDR8	A0A8V0XDR8_CHICK Laminin subunit alpha 2	3137	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	799.0	34.0	4.42e-86	350	930	21	573
A0A8V0XDR8	A0A8V0XDR8_CHICK Laminin subunit alpha 2	3137	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	256.0	26.7	4.07e-23	697	1118	176	559
A0A8V0XDR8	A0A8V0XDR8_CHICK Laminin subunit alpha 2	3137	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	252.0	26.4	1.19e-22	735	1107	609	1046
A0A8V0XDR8	A0A8V0XDR8_CHICK Laminin subunit alpha 2	3137	GlyColumba	A0A2I0MKA0	A0A2I0MKA0_COLLI Signal peptide, CUB domain, EGF-like 1	981	180.0	24.6	2.65e-14	795	1141	41	385
A0A8V0XEJ0	A0A8V0XEJ0_CHICK Ig-like domain-containing protein	569	GlyColumba	A0A2I0LIU4	A0A2I0LIU4_COLLI Ig-like domain-containing protein (Fragment)	480	1059.0	47.9	5.69e-117	54	488	9	455
A0A8V0XEJ0	A0A8V0XEJ0_CHICK Ig-like domain-containing protein	569	GlyColumba	A0A2I0M5V4	A0A2I0M5V4_COLLI Tyrosine-protein phosphatase non-receptor type substrate 1	509	180.0	24.5	4.80e-15	202	553	62	407
A0A8V0XEJ0	A0A8V0XEJ0_CHICK Ig-like domain-containing protein	569	GlyColumba	A0A2I0MC72	A0A2I0MC72_COLLI Receptor-type tyrosine-protein phosphatase F	1901	100.0	23.0	9.08e-06	198	461	48	304
A0A8V0XEJ0	A0A8V0XEJ0_CHICK Ig-like domain-containing protein	569	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	89.0	17.6	1.71e-04	194	437	355	573
A0A8V0XGM8	A0A8V0XGM8_CHICK Desmoglein 4	1003	GlyColumba	A0A2I0MXF2	A0A2I0MXF2_COLLI Desmoglein 4	1162	4625.0	77.4	0.00e+00	1	1003	1	1162
A0A8V0XGM8	A0A8V0XGM8_CHICK Desmoglein 4	1003	GlyColumba	A0A2I0LI51	A0A2I0LI51_COLLI Cadherin-1 (Fragment)	1904	689.0	29.0	8.05e-74	44	756	54	796
A0A8V0XGM8	A0A8V0XGM8_CHICK Desmoglein 4	1003	GlyColumba	A0A2I0LQS3	A0A2I0LQS3_COLLI Protocadherin-10-like (Fragment)	1237	244.0	26.0	3.21e-22	75	493	831	1232
A0A8V0XGM8	A0A8V0XGM8_CHICK Desmoglein 4	1003	GlyColumba	A0A2I0MF50	A0A2I0MF50_COLLI Proto-oncogene tyrosine-protein kinase receptor Ret	1107	88.0	20.5	3.94e-04	99	281	205	409
A0A8V0XHB9	A0A8V0XHB9_CHICK Ig-like domain-containing protein	565	GlyColumba	A0A2I0LIU4	A0A2I0LIU4_COLLI Ig-like domain-containing protein (Fragment)	480	553.0	33.2	2.67e-58	122	557	8	455
A0A8V0XHB9	A0A8V0XHB9_CHICK Ig-like domain-containing protein	565	GlyColumba	A0A2I0M5V4	A0A2I0M5V4_COLLI Tyrosine-protein phosphatase non-receptor type substrate 1	509	187.0	25.1	7.36e-16	1	329	19	346
A0A8V0XIS6	A0A8V0XIS6_CHICK Laminin subunit alpha 3	3081	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	812.0	23.5	1.35e-87	70	1439	2	980
A0A8V0XIS6	A0A8V0XIS6_CHICK Laminin subunit alpha 3	3081	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	595.0	25.0	1.96e-62	1292	2293	20	1116
A0A8V0XIS6	A0A8V0XIS6_CHICK Laminin subunit alpha 3	3081	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	245.0	39.3	7.55e-22	1318	1436	864	993
A0A8V0XIS6	A0A8V0XIS6_CHICK Laminin subunit alpha 3	3081	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	152.0	22.5	4.59e-11	296	713	140	561
A0A8V0XIS6	A0A8V0XIS6_CHICK Laminin subunit alpha 3	3081	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	136.0	23.9	3.29e-09	396	683	1638	1889
A0A8V0XNR7	A0A8V0XNR7_CHICK Dipeptidyl peptidase 1	460	GlyColumba	A0A2I0MDM6	A0A2I0MDM6_COLLI Pro-cathepsin H	259	384.0	37.3	8.59e-39	222	460	34	259
A0A8V0XNR7	A0A8V0XNR7_CHICK Dipeptidyl peptidase 1	460	GlyColumba	A0A2I0LHM5	A0A2I0LHM5_COLLI Tubulointerstitial nephritis antigen-like 1	462	350.0	29.8	7.52e-35	170	452	142	448
A0A8V0XNR7	A0A8V0XNR7_CHICK Dipeptidyl peptidase 1	460	GlyColumba	A0A2I0MFW0	A0A2I0MFW0_COLLI Cathepsin L	338	328.0	33.8	2.68e-32	166	451	61	333
A0A8V0Y0H9	A0A8V0Y0H9_CHICK Teneurin-4	2594	GlyColumba	A0A2I0M2P0	A0A2I0M2P0_COLLI Teneurin transmembrane protein 4	2085	10577.0	98.0	0.00e+00	584	2594	59	2085
A0A8V0Y0H9	A0A8V0Y0H9_CHICK Teneurin-4	2594	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	600.0	40.3	4.35e-63	403	689	188	455
A0A8V0Y0H9	A0A8V0Y0H9_CHICK Teneurin-4	2594	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	345.0	33.9	1.61e-33	407	627	1659	1878
A0A8V0Y0H9	A0A8V0Y0H9_CHICK Teneurin-4	2594	GlyColumba	A0A2I0MR14	A0A2I0MR14_COLLI Integrin beta (Fragment)	799	213.0	28.4	3.26e-18	407	602	463	668
A0A8V0Y0H9	A0A8V0Y0H9_CHICK Teneurin-4	2594	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	183.0	25.8	9.83e-15	453	701	622	933
A0A8V0Y0J2	A0A8V0Y0J2_CHICK Clusterin	503	GlyColumba	A0A2I0LJ29	A0A2I0LJ29_COLLI Clusterin N-terminal domain-containing protein (Fragment)	210	806.0	67.8	1.09e-87	85	322	1	206
A0A8V0Y2F6	A0A8V0Y2F6_CHICK Nucleotide exchange factor SIL1	494	GlyColumba	A0A2I0LK34	A0A2I0LK34_COLLI Hypoxia up-regulated protein 1	591	94.0	23.7	3.91e-05	59	259	144	367
A0A8V0Y9M0	A0A8V0Y9M0_CHICK Uncharacterized protein	4291	GlyColumba	A0A2I0LZN5	A0A2I0LZN5_COLLI Neuron navigator 3	2365	415.0	22.2	2.04e-41	68	1676	208	1879
A0A8V0Y9M0	A0A8V0Y9M0_CHICK Uncharacterized protein	4291	GlyColumba	A0A2I0MFX8	A0A2I0MFX8_COLLI KIAA2026 ortholog	2021	272.0	21.8	7.78e-25	1677	2714	1053	2010
A0A8V0Y9M0	A0A8V0Y9M0_CHICK Uncharacterized protein	4291	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	228.0	21.1	9.84e-20	2463	3666	201	1378
A0A8V0Y9M0	A0A8V0Y9M0_CHICK Uncharacterized protein	4291	GlyColumba	A0A2I0MGY6	A0A2I0MGY6_COLLI Ovocleidin-116	895	163.0	20.4	3.39e-12	254	951	145	870
A0A8V0Y9M0	A0A8V0Y9M0_CHICK Uncharacterized protein	4291	GlyColumba	A0A2I0LIE3	A0A2I0LIE3_COLLI FZ domain-containing protein	1343	148.0	21.8	1.86e-10	713	1551	391	1226
A0A8V0Y9M6	A0A8V0Y9M6_CHICK Laminin subunit gamma 2	1172	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	4903.0	79.1	0.00e+00	31	1172	1	1143
A0A8V0Y9M6	A0A8V0Y9M6_CHICK Laminin subunit gamma 2	1172	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	2425.0	40.1	4.70e-275	26	1172	274	1541
A0A8V0Y9M6	A0A8V0Y9M6_CHICK Laminin subunit gamma 2	1172	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	231.0	36.4	1.21e-20	78	198	866	996
A0A8V0Y9M6	A0A8V0Y9M6_CHICK Laminin subunit gamma 2	1172	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	170.0	32.0	1.43e-13	23	184	370	550
A0A8V0Y9M6	A0A8V0Y9M6_CHICK Laminin subunit gamma 2	1172	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	138.0	26.9	7.33e-10	379	594	1644	1880
A0A8V0YA76	A0A8V0YA76_CHICK Beta-hexosaminidase	520	GlyColumba	A0A2I0M6V3	A0A2I0M6V3_COLLI Beta-hexosaminidase subunit alpha	468	1408.0	55.8	1.77e-157	82	516	4	464
A0A8V0YA76	A0A8V0YA76_CHICK Beta-hexosaminidase	520	GlyColumba	A0A2I0LXV0	A0A2I0LXV0_COLLI Fibrinogen gamma chain	436	83.0	28.2	7.76e-04	329	448	194	311
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	7741.0	92.0	0.00e+00	63	1593	1	1541
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	2373.0	38.9	6.85e-269	342	1593	2	1143
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	293.0	27.4	1.06e-27	704	1028	612	984
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	228.0	25.9	3.65e-20	674	996	163	528
A0A8V0YB27	A0A8V0YB27_CHICK Laminin subunit gamma 1	1593	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	167.0	25.2	4.32e-13	721	998	1627	1880
A0A8V0YDD6	A0A8V0YDD6_CHICK Fibronectin	2392	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	934.0	23.8	7.48e-102	616	2017	180	1677
A0A8V0YDD6	A0A8V0YDD6_CHICK Fibronectin	2392	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	773.0	29.4	3.49e-83	1100	1814	571	1275
A0A8V0YDD6	A0A8V0YDD6_CHICK Fibronectin	2392	GlyColumba	A0A2I0MC72	A0A2I0MC72_COLLI Receptor-type tyrosine-protein phosphatase F	1901	398.0	21.9	1.06e-39	614	1676	187	1226
A0A8V0YDD6	A0A8V0YDD6_CHICK Fibronectin	2392	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	244.0	23.2	7.65e-22	1405	1886	570	1103
A0A8V0YDD6	A0A8V0YDD6_CHICK Fibronectin	2392	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	157.0	23.1	9.38e-12	1300	1806	46	554
A0A8V0YJ25	A0A8V0YJ25_CHICK Ovalbumin-related protein Y (SERPINB14B)	422	GlyColumba	A0A1R7T3L5	A0A1R7T3L5_COLLI Ovalbumin-related protein Y	388	1375.0	65.5	9.62e-154	35	422	1	388
A0A8V0YJ25	A0A8V0YJ25_CHICK Ovalbumin-related protein Y (SERPINB14B)	422	GlyColumba	A0A2I0MW20	A0A2I0MW20_COLLI Ovalbumin-related protein X	388	1346.0	65.5	2.22e-150	35	422	1	388
A0A8V0YJ25	A0A8V0YJ25_CHICK Ovalbumin-related protein Y (SERPINB14B)	422	GlyColumba	A0A2I0MWA2	A0A2I0MWA2_COLLI Ovalbumin-like	386	1157.0	55.9	1.83e-128	35	422	1	386
A0A8V0YJ25	A0A8V0YJ25_CHICK Ovalbumin-related protein Y (SERPINB14B)	422	GlyColumba	A0A2I0MED6	A0A2I0MED6_COLLI Antithrombin-III (Fragment)	502	535.0	32.9	2.44e-56	34	422	117	500
A0A8V0YJ25	A0A8V0YJ25_CHICK Ovalbumin-related protein Y (SERPINB14B)	422	GlyColumba	A0A2I0MP02	A0A2I0MP02_COLLI Serpin peptidase inhibitor, clade A (Alpha-1 antiproteinase, antitrypsin), member 10, transcript variant X2	439	394.0	27.6	5.46e-40	32	422	65	436
A0A8V0YNV3	A0A8V0YNV3_CHICK Collagen alpha-2(VI) chain	939	GlyColumba	A0A2I0LKB3	A0A2I0LKB3_COLLI Collagen, type II, alpha 1	775	597.0	46.4	3.51e-63	254	506	60	346
A0A8V0YNV3	A0A8V0YNV3_CHICK Collagen alpha-2(VI) chain	939	GlyColumba	A0A2I0LIE3	A0A2I0LIE3_COLLI FZ domain-containing protein	1343	528.0	42.6	3.52e-55	254	505	498	812
